11,141.756,180.919,175.624,157.425,57.665,187.853,177.144,252.866,214.798,147.743,167.141,92.747,130.226,171.715,209.561,170.589,90.542,69.63,21.154,39.668,23.19,63.954,109.641,55.137,29.27,39.806,30.652,38.765,119.454,112.876,170.348,99.619,203.413,181.084,169.867,213.406,125.219,95.117,76.221,110.374,220.022,130.404,225.659,129.48,97.5,48.962,35.518,38.528,68.504,102.925,96.359,46.356,41.703,46.081,160.778,158.388,193.127,212.018,85.979,62.767,54.908,46.993,25.342,22.494,118.648,190.436,116.377,112.927,123.622,105.652,77.594,83.683,226.824,186.193,137.888,176.979,100.898,116.483,209.288,31.912,48.45,72.714,37.377,26.644,34.873,37.842,37.304,55.094,62.587,68.163,129.589,86.08,24.483,23.066,24.23,23.029,22.779,44.522,35.403,12.059,12.131
12,141.212,181.12,176.183,157.263,58.378,187.071,177.447,252.82,215.089,149.042,167.696,93.376,129.324,171.383,210.332,169.582,89.779,69.085,20.513,39.786,23.073,63.848,109.729,54.521,28.087,39.398,30.06,38.609,118.193,112.763,169.531,98.385,203.144,180.872,169.546,213.183,123.162,94.367,75.338,109.849,220.134,131.228,225.929,129.715,97.149,48.978,34.905,38.092,69.148,103.397,95.795,45.929,41.612,46.218,160.011,158.177,193.08,211.458,86.441,63.309,55.008,46.918,24.222,22.524,117.585,190.131,115.575,111.709,122.179,106.267,76.399,82.997,227.203,186.162,137.152,175.669,99.951,116.179,209.197,32.149,48.295,72.323,36.799,26.184,34.275,37.925,36.525,54.545,61.574,68.063,129.557,86.163,24.034,22.937,24.764,22.679,23.297,43.958,35.655,12.034,12.513
13,141.399,180.655,175.828,156.458,58.444,188.054,177.98,252.868,215.34,148.303,169.194,94.019,129.954,170.46,211.025,169.503,89.282,68.613,20.599,39.764,23.218,63.703,110.034,54.612,28.295,39.13,30.48,38.999,118.469,111.828,168.99,97.908,202.909,179.985,169.918,212.58,122.101,94.078,74.054,109.367,219.334,131.145,226.439,129.513,96.344,48.683,34.698,37.149,68.549,101.807,95.004,44.848,41.8,45.144,159.068,158.149,192.446,211.101,86.119,63.207,54.128,46.61,25.332,22.419,116.584,190.059,116.054,111.223,121.792,104.744,76.116,82.535,227.56,185.705,136.499,175.032,99.413,115.777,208.476,31.747,48.802,72.475,36.811,25.898,34.158,36.476,35.948,54.986,61.156,68.291,129.17,85.605,23.175,22.855,24.365,22.937,22.989,44.363,35.426,11.902,12.45
14,140.899,180.401,174.878,155.622,57.707,187.122,177.957,252.73,214.765,148.349,168.797,93.893,130.101,170.106,211.376,168.912,88.608,67.953,19.334,40.008,23.197,63.155,109.373,54.447,28.313,38.862,30.23,38.446,115.602,111.344,167.608,97.441,201.622,179.601,169.099,211.894,120.82,93.58,73.278,108.957,219.014,130.644,226.419,130.003,96.703,49.208,33.561,36.955,67.517,101.494,94.711,44.946,41.187,45.423,157.708,158.208,191.786,210.934,86.268,62.27,53.12,46.546,24.57,22.978,116.359,189.011,116.137,109.211,119.369,103.159,75.622,82.272,227.708,185.142,135.358,173.587,98.756,114.381,207.555,31.071,48.02,71.154,36.261,25.63,33.793,36.496,36.997,54.87,61.823,68.288,129.352,84.412,22.905,22.332,23.772,22.054,21.792,43.515,34.708,11.429,11.899
15,139.804,180.439,174.311,154.349,57.883,187.866,178.552,252.701,215.389,149.297,169.92,93.981,130.568,169.527,211.848,168.405,87.471,66.898,20.218,39.679,22.394,62.047,109.204,55.549,27.953,38.163,29.64,38.112,115.936,111.003,166.355,96.307,201.295,178.45,168.915,211.339,119.644,92.02,73.123,107.796,217.957,130.869,226.715,129.686,95.947,48.258,33.986,36.377,68.08,100.876,93.911,45.052,41.142,44.918,156.673,157.122,191.712,209.936,86.471,62.426,52.729,45.897,24.416,22.7,115.415,188.704,116.193,107.545,118.179,102.401,74.684,81.13,227.409,184.571,135.056,172.485,97.279,114.77,206.903,30.634,48.165,71.413,37.306,26.006,33.791,35.511,36.035,54.387,60.233,67.345,128.652,83.293,22.898,22.087,23.754,21.937,21.494,43.885,34.412,11.884,11.432
16,139.151,181.053,174.623,152.476,57.973,187.839,178.723,252.577,215.101,150.341,171.288,95.137,129.81,168.515,212.649,168.37,87.293,65.939,20.571,39.93,22.398,62.581,109.19,55.313,27.98,39.691,29.543,38.229,114.972,110.612,165.5,94.563,201.05,178.011,169.222,211.193,118.591,90.605,72.281,107.356,217.353,130.522,227.043,129.176,94.589,47.708,33.51,36.743,67.395,99.489,93.363,44.797,40.25,44.239,155.508,157.507,191.011,209.353,86.763,61.884,52.813,46.468,24.48,22.029,114.087,188.465,115.906,106.33,116.803,101.709,74.219,80.99,227.313,183.374,134.432,171.867,96.166,114.19,205.772,30.616,46.708,71.137,36.175,25.134,33.457,35.809,35.596,54.423,59.831,67.43,128.654,83.128,23.18,22.45,24.162,21.737,21.95,43.67,33.798,11.989,11.811
17,138.758,181.193,174.099,152.318,56.797,187.464,179.975,252.611,215.257,150.351,171.062,94.682,129.835,167.687,212.747,167.342,86.36,65.68,20.478,39.436,22.606,60.832,109.028,54.626,28.325,37.573,30.045,37.457,115.524,110.811,164.138,94.976,200.605,177.464,168.483,210.392,117.359,89.454,71.046,106.554,216.687,128.905,226.582,129.087,93.725,47.911,33.176,35.709,68.064,99.275,92.244,44.469,41.128,44.258,154.775,157.356,190.615,208.718,86.163,61.779,51.965,46.916,23.989,21.689,113.912,188.017,115.839,105.739,116.527,100.718,74.494,81.197,227.521,182.542,133.527,170.184,95.341,113.589,205.256,30.901,46.996,69.201,35.451,24.469,32.193,35.772,35.733,53.321,58.628,67.187,127.904,82.105,22.385,22.508,23.221,21.623,22.538,42.881,35.476,11.589,11.454
18,138.469,181.007,174.017,151.186,57.106,188.142,179.841,252.606,215.202,151.096,172.577,95.524,129.513,166.834,213.394,166.975,86.316,64.732,20.606,39.503,22.804,61.705,109.479,55.291,28.289,37.916,28.919,38.099,114.049,110.584,164.492,93.045,200.314,176.608,167.79,210.327,116.697,88.86,70.827,105.582,216.243,129.059,227.096,129.508,94.908,47.554,33.954,35.581,68.638,100.214,92.501,44.839,40.549,43.327,154.303,156.542,190.207,208.314,86.247,61.642,52.117,46.103,24.447,21.898,113.457,187.08,114.774,104.288,113.885,100.411,72.391,79.366,227.554,182.075,132.49,169.568,95.102,113.652,204.697,30.534,46.015,69.175,36.839,24.735,31.256,35.325,35.405,53.36,59.522,66.098,127.441,81.793,21.524,22.722,23.425,22.806,21.616,44.275,33.743,11.302,11.046
19,138.599,180.976,174.19,150.765,57.686,188.419,181.032,252.557,215.36,151.586,173.093,96.581,130.546,166.443,213.651,166.272,85.768,64.732,20.112,39.797,22.95,61.466,109.341,55.853,27.856,38.031,29.134,37.359,113.797,111.228,163.885,93.824,199.666,176.355,167.686,209.899,115.232,87.645,69.021,104.339,215.687,129.362,227.314,129.102,93.405,47.025,33.377,37.056,68.494,98.619,91.971,44.673,40.908,43.948,153.277,157.257,190.133,207.743,86.433,61.721,51.006,47.063,23.838,21.619,112.384,186.954,114.802,102.933,113.183,99.878,72.841,79.549,227.275,182.024,132.591,169.351,94.391,113.25,203.651,30.209,46.022,67.677,35.568,23.51,31.797,35.423,35.279,53.786,58.865,67.56,127.626,81.7,23.045,22.965,23.595,21.703,22.817,42.916,34.736,10.985,12.124
20,138.475,180.852,173.99,150.106,57.504,188.406,180.765,252.551,215.079,151.63,173.5,96.27,129.774,166.017,213.994,166.045,85.05,64.154,20.052,39.775,22.08,60.862,108.927,55.046,27.959,37.996,27.867,37.777,113.325,110.465,162.979,93.377,199.271,175.494,166.57,210.015,114.391,86.527,69.099,104.021,214.888,128.884,227.207,129.265,93.416,47.082,32.687,35.478,68.041,97.878,91.865,45.503,39.377,43.668,152.817,156.584,189.434,207.27,85.975,61.214,50.848,47.022,23.204,21.014,111.235,186.441,114.258,102.797,112.972,98.419,71.971,78.036,227.592,181.617,131.927,168.183,93.223,111.595,202.83,30.521,44.042,67.142,34.863,25.33,31.246,34.286,35.025,53.686,58.112,66.858,126.603,81.256,23.274,21.619,23.443,22.05,21.155,43.293,34.226,10.954,11.355
21,138.147,181.175,173.112,149.331,56.515,188.426,181.479,252.515,215.615,152.142,173.998,96.639,129.77,165.725,214.577,165.309,85.068,64.07,20.52,39.251,22.682,60.804,109.344,55.223,27.746,38.334,29.723,37.64,112.327,110.26,162.316,92.585,199.186,174.52,166.585,209.207,113.07,86.053,68.817,104.293,214.466,129.134,227.258,129.295,92.969,46.919,33.098,35.447,67.244,97.67,90.497,44.165,40.049,43.088,151.858,156.784,189.304,207.013,86.64,60.383,51.352,46.479,23.464,21.648,111.439,185.944,114.964,101.874,111.307,96.979,70.791,77.24,227.617,180.803,131.675,166.973,92.039,112.17,202.204,29.602,43.655,66.848,34.659,23.818,30.887,34.112,35.041,52.987,57.446,67.135,126.661,80.592,22.473,22.17,23.415,21.514,22.007,44.14,34.319,10.772,11.338
22,137.341,180.785,173.008,148.672,57.797,188.439,181.432,252.467,215.211,152.649,174.468,97.433,129.594,164.834,215.141,164.648,83.232,62.483,20.184,39.328,22.985,58.908,108.651,55.27,27.341,37.552,28.7,37.968,111.267,109.578,161.811,91.552,198.714,174.344,165.866,209.176,111.744,85.191,68.506,103.45,214.254,129.078,227.503,129.356,93.084,47.11,32.651,35.268,67.683,97.369,90.374,44.038,39.994,42.084,150.74,155.865,188.584,206.736,86.001,59.94,49.666,46.817,24.056,20.849,109.176,184.701,113.824,99.69,109.703,96.785,69.405,76.398,227.616,180.218,131.514,166.095,91.966,111.253,201.321,31.089,44.007,66.602,33.365,23.184,30.619,34.067,34.797,52.483,57.293,65.807,126.584,79.971,22.14,22.31,22.985,22.161,21.539,42.999,34.114,10.743,11.507
23,137.756,181.25,173.052,148.233,57.487,188.726,182.388,252.423,215.306,152.985,175.109,97.749,129.895,164.303,215.732,164.281,83.88,62.337,20.609,39.233,21.851,59.338,109.553,56.222,28.45,37.161,28.124,37.267,111.204,110.339,160.953,91.786,198.652,173.219,165.705,208.543,110.268,84.605,67.793,103.306,213.701,128.432,227.5,128.753,92.437,46.73,32.492,35.075,68.278,97.154,90.041,43.793,39.779,43.071,151.303,156.754,188.27,206.137,86.584,60.015,49.659,47.564,23.862,21.254,108.325,185.024,114.462,99.292,108.722,95.212,68.385,74.514,227.987,179.656,131.064,165.972,91.205,111.497,201.341,29.927,44.365,67.052,34.059,23.912,30.152,34.538,35.68,53.053,56.772,67.182,126.73,79.289,22.838,22.027,22.955,21.011,21.068,43.166,34.611,10.855,11.501
24,136.926,180.362,172,146.947,57.56,188.58,182.71,252.258,214.982,153.117,175.651,98.026,129.613,163.719,215.733,163.758,83.353,61.767,20.126,39.757,22.479,58.398,108.594,55.542,27.858,37.216,27.873,37.021,110.444,109.458,160.149,91.128,198.29,172.251,165.461,208.043,109.67,82.865,66.8,101.839,212.916,128.534,227.743,129.444,91.912,46.401,31.743,34.466,67.926,96.487,89.87,44.506,39.264,42.793,150.038,156.589,187.929,205.661,86.061,60.249,50.573,48.596,23.844,20.677,107.707,184.369,114.447,98.133,107.397,93.637,67.258,73.728,227.894,179.198,129.786,164.434,90.168,111.279,199.951,29.506,44.556,66.464,33.736,24.021,29.52,33.117,34.76,52.623,56.553,66.184,125.696,78.218,22.253,21.194,23.263,21.176,21.2,43.054,34.163,11.253,11.872
25,136.469,180.581,172.233,146.55,56.589,188.066,182.482,252.176,215.393,154.699,175.936,97.691,129.489,163.374,216.441,163.332,83.423,62.215,20.697,39.237,22.134,58.68,108.25,55.244,27.408,36.712,27.622,37.138,110.218,109.039,159.771,90.243,197.046,172.155,164.732,207.75,107.131,81.749,66.24,101.113,212.566,128.067,227.973,128.605,91.507,46.52,32.374,33.793,67.307,95.68,89.38,43.552,39.161,42.159,149.141,155.867,187.802,205.113,85.932,59.953,48.466,47.542,22.916,20.286,106.02,183.084,113.673,96.958,106.742,92.031,66.726,72.415,227.598,178.042,128.628,163.377,89.493,109.804,199.046,29.845,43.736,65.175,33.761,23.172,30.036,32.735,34.142,53.309,56.472,66.716,125.915,78.473,21.567,21.894,23.05,21.561,20.483,42.832,33.954,11.274,10.996
